word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
Bus_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Busse_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Wagen_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Auto_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Autos_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Chemikalien_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Auspuff_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Treibstoff_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Dämpfe_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Benzin_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Gasolin_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Fett_noun	StartingCategories									CATEGORY|food|beverage	
Dunst_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Lastwagen_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Öle_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Smog_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Verkehr_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Straßenbahn_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Straßenbahnen_noun	StartingCategories									CATEGORY|emissions_traffic|fuel|dust	
Bulldozer_noun	StartingCategories									CATEGORY|industry	
Kamin_noun	StartingCategories									CATEGORY|industry	
Kohle_noun	StartingCategories									CATEGORY|industry	
Kohlen_noun	StartingCategories									CATEGORY|industry	
Diesel-_noun	StartingCategories									CATEGORY|industry	
Abflüsse_noun	StartingCategories									CATEGORY|industry	
Fabrik_noun	StartingCategories									CATEGORY|industry	
Mörtel_noun	StartingCategories									CATEGORY|industry	
Eisen_noun	StartingCategories									CATEGORY|industry	
Metall_noun	StartingCategories									CATEGORY|industry	
Rost_noun	StartingCategories									CATEGORY|industry	
Abwasser_noun	StartingCategories									CATEGORY|industry	
Kanal_noun	StartingCategories									CATEGORY|industry	
Kanalisation_noun	StartingCategories									CATEGORY|industry	
Schornstein_noun	StartingCategories									CATEGORY|industry	
Schlachthof_noun	StartingCategories									CATEGORY|food|beverage	
Schlachthöfe_noun	StartingCategories									CATEGORY|food|beverage	
Mandel_noun	StartingCategories									CATEGORY|food|beverage	
Mandeln_noun	StartingCategories									CATEGORY|food|beverage	
Anis_noun	StartingCategories									CATEGORY|food|beverage	
Apfel_noun	StartingCategories									CATEGORY|food|beverage	
Apfelkuchen_noun	StartingCategories									CATEGORY|food|beverage	
Rucola_noun	StartingCategories									CATEGORY|food|beverage	
asiatisches_Essen_noun	StartingCategories									CATEGORY|food|beverage	
Avocado_noun	StartingCategories									CATEGORY|food|beverage	
Speck_noun	StartingCategories									CATEGORY|food|beverage	
Backwaren_noun	StartingCategories									CATEGORY|food|beverage	
Bäckerei_noun	StartingCategories									CATEGORY|food|beverage	
Baklava_noun	StartingCategories									CATEGORY|food|beverage	
Banane_noun	StartingCategories									CATEGORY|food|beverage	
Grill_noun	StartingCategories									CATEGORY|food|beverage	
Basilikum_noun	StartingCategories									CATEGORY|food|beverage	
Bier_noun	StartingCategories									CATEGORY|food|beverage	
Biere_noun	StartingCategories									CATEGORY|food|beverage	
Keks_noun	StartingCategories									CATEGORY|food|beverage	
Kekse_noun	StartingCategories									CATEGORY|food|beverage	
bitter_noun	StartingCategories									CATEGORY|food|beverage	
Mischung_noun	StartingCategories									CATEGORY|food|beverage	
alkoholische_Getränke_noun	StartingCategories									CATEGORY|food|beverage	
Brandy_noun	StartingCategories									CATEGORY|food|beverage	
Brot_noun	StartingCategories									CATEGORY|food|beverage	
Brownie_noun	StartingCategories									CATEGORY|food|beverage	
Diener_noun	StartingCategories									CATEGORY|food|beverage	
Butterscotch_noun	StartingCategories									CATEGORY|food|beverage	
Kohl_noun	StartingCategories									CATEGORY|food|beverage	
Cafe_noun	StartingCategories									CATEGORY|food|beverage	
Kuchen_noun	StartingCategories									CATEGORY|food|beverage	
Karamell_noun	StartingCategories									CATEGORY|food|beverage	
Kardamom_noun	StartingCategories									CATEGORY|food|beverage	
Zeder_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Chabli_noun	StartingCategories									CATEGORY|food|beverage	
Käse_noun	StartingCategories									CATEGORY|food|beverage	
Kirsche_noun	StartingCategories									CATEGORY|food|beverage	
Hähnchen_noun	StartingCategories									CATEGORY|food|beverage	
Chipotle_noun	StartingCategories									CATEGORY|food|beverage	
Schokolade_noun	StartingCategories									CATEGORY|food|beverage	
Zimt_noun	StartingCategories									CATEGORY|food|beverage	
Zitrusfrüchte_noun	StartingCategories									CATEGORY|food|beverage	
Kaffee_noun	StartingCategories									CATEGORY|food|beverage	
Cola_noun	StartingCategories									CATEGORY|food|beverage	
Würze_noun	StartingCategories									CATEGORY|food|beverage	
Plätzchen_noun	StartingCategories									CATEGORY|food|beverage	
Mais_noun	StartingCategories									CATEGORY|food|beverage	
Couscous_noun	StartingCategories									CATEGORY|food|beverage	
Creme_noun	StartingCategories									CATEGORY|food|beverage	
Krepp_noun	StartingCategories									CATEGORY|food|beverage	
Gurke_noun	StartingCategories									CATEGORY|food|beverage	
Küche_noun	StartingCategories									CATEGORY|food|beverage	
Molkerei_noun	StartingCategories									CATEGORY|food|beverage	
Teig_noun	StartingCategories									CATEGORY|food|beverage	
Earl_Grey_noun	StartingCategories									CATEGORY|food|beverage	
Falafel_noun	StartingCategories									CATEGORY|food|beverage	
Fleisch_noun	StartingCategories									CATEGORY|food|beverage	
Lebensmittel_noun	StartingCategories									CATEGORY|food|beverage	
Supermarkt_noun	StartingCategories									CATEGORY|food|beverage	
Pommes_frittes_noun	StartingCategories									CATEGORY|food|beverage	
frisches_Brot_noun	StartingCategories									CATEGORY|food|beverage	
frischer_Kaffee_noun	StartingCategories									CATEGORY|food|beverage	
frischer_Fisch_noun	StartingCategories									CATEGORY|food|beverage	
Obst_noun	StartingCategories									CATEGORY|food|beverage	
Obstkuchen_noun	StartingCategories									CATEGORY|food|beverage	
Fudge_noun	StartingCategories									CATEGORY|food|beverage	
Knoblauch_noun	StartingCategories									CATEGORY|food|beverage	
Traube_noun	StartingCategories									CATEGORY|food|beverage	
Grütze_noun	StartingCategories									CATEGORY|food|beverage	
Ernte_noun	StartingCategories									CATEGORY|food|beverage	
Hering_noun	StartingCategories									CATEGORY|food|beverage	
Honig_noun	StartingCategories									CATEGORY|food|beverage	
Hotdog_noun	StartingCategories									CATEGORY|food|beverage	
Eiscreme_noun	StartingCategories									CATEGORY|food|beverage	
Indisches_Essen_noun	StartingCategories									CATEGORY|food|beverage	
Jalapeno_noun	StartingCategories									CATEGORY|food|beverage	
Lauch_noun	StartingCategories									CATEGORY|food|beverage	
Reste_noun	StartingCategories									CATEGORY|food|beverage	
Zitrone_noun	StartingCategories									CATEGORY|food|beverage	
Lakritze_noun	StartingCategories									CATEGORY|food|beverage	
Limette_noun	StartingCategories									CATEGORY|food|beverage	
Macadamia_noun	StartingCategories									CATEGORY|food|beverage	
Mäusespeck_noun	StartingCategories									CATEGORY|food|beverage	
Mayonnaise_noun	StartingCategories									CATEGORY|food|beverage	
Melone_noun	StartingCategories									CATEGORY|food|beverage	
Hackfleischpastete_noun	StartingCategories									CATEGORY|food|beverage	
Moussaka_noun	StartingCategories									CATEGORY|food|beverage	
Pilz_noun	StartingCategories									CATEGORY|food|beverage	
Senf_noun	StartingCategories									CATEGORY|food|beverage	
Haferflocken_noun	StartingCategories									CATEGORY|food|beverage	
Öl_noun	StartingCategories									CATEGORY|food|beverage	
Omelett_noun	StartingCategories									CATEGORY|food|beverage	
Omelette_noun	StartingCategories									CATEGORY|food|beverage	
Zwiebel_noun	StartingCategories									CATEGORY|food|beverage	
Orangensaft_noun	StartingCategories									CATEGORY|food|beverage	
orientalisches_Essen_noun	StartingCategories									CATEGORY|food|beverage	
Ofen_noun	StartingCategories									CATEGORY|food|beverage	
Ozon_noun	StartingCategories									CATEGORY|food|beverage	
Pfannkuchen_noun	StartingCategories									CATEGORY|food|beverage	
Gebäck_noun	StartingCategories									CATEGORY|food|beverage	
Birne_noun	StartingCategories									CATEGORY|food|beverage	
Pfeffer_noun	StartingCategories									CATEGORY|food|beverage	
Pfefferminze_noun	StartingCategories									CATEGORY|food|beverage	
Pizza_noun	StartingCategories									CATEGORY|food|beverage	
Kartoffel_noun	StartingCategories									CATEGORY|food|beverage	
Rosine_noun	StartingCategories									CATEGORY|food|beverage	
Himbeere_noun	StartingCategories									CATEGORY|food|beverage	
genießen_noun	StartingCategories									CATEGORY|food|beverage	
Safran_noun	StartingCategories									CATEGORY|food|beverage	
Salz_noun	StartingCategories									CATEGORY|food|beverage	
Sandwich_noun	StartingCategories									CATEGORY|food|beverage	
Würstchen_noun	StartingCategories									CATEGORY|food|beverage	
Sauvignon_noun	StartingCategories									CATEGORY|food|beverage	
Jakobsmuschel_noun	StartingCategories									CATEGORY|food|beverage	
Meeresfrüchte_noun	StartingCategories									CATEGORY|food|beverage	
Sorbett_noun	StartingCategories									CATEGORY|food|beverage	
Sherry_noun	StartingCategories									CATEGORY|food|beverage	
Spieß_noun	StartingCategories									CATEGORY|food|beverage	
Snack_noun	StartingCategories									CATEGORY|food|beverage	
Schnapper_noun	StartingCategories									CATEGORY|food|beverage	
Sprudel_noun	StartingCategories									CATEGORY|food|beverage	
Suppe_noun	StartingCategories									CATEGORY|food|beverage	
saure_Milch_noun	StartingCategories									CATEGORY|food|beverage	
Spam_noun	StartingCategories									CATEGORY|food|beverage	
würzen_noun	StartingCategories									CATEGORY|food|beverage	
Gewürze_noun	StartingCategories									CATEGORY|food|beverage	
scharfes_Essen_noun	StartingCategories									CATEGORY|food|beverage	
Steak_noun	StartingCategories									CATEGORY|food|beverage	
Erdbeere_noun	StartingCategories									CATEGORY|food|beverage	
Sushi_noun	StartingCategories									CATEGORY|food|beverage	
Süss_noun	StartingCategories									CATEGORY|food|beverage	
Taco_noun	StartingCategories									CATEGORY|food|beverage	
Torte_noun	StartingCategories									CATEGORY|food|beverage	
Tee_noun	StartingCategories									CATEGORY|food|beverage	
Tiramisu_noun	StartingCategories									CATEGORY|food|beverage	
Belag_noun	StartingCategories									CATEGORY|food|beverage	
Vanille_noun	StartingCategories									CATEGORY|food|beverage	
Gemüse_noun	StartingCategories									CATEGORY|food|beverage	
Essig_noun	StartingCategories									CATEGORY|food|beverage	
Wafer_noun	StartingCategories									CATEGORY|food|beverage	
Waffel_noun	StartingCategories									CATEGORY|food|beverage	
Brunnenkresse_noun	StartingCategories									CATEGORY|food|beverage	
Wein_noun	StartingCategories									CATEGORY|food|beverage	
Süßkartoffel_noun	StartingCategories									CATEGORY|food|beverage	
Hefe_noun	StartingCategories									CATEGORY|food|beverage	
Zigarre_noun	StartingCategories									CATEGORY|tobacco|smoke	
Zigarette_noun	StartingCategories									CATEGORY|tobacco|smoke	
Marihuana_noun	StartingCategories									CATEGORY|tobacco|smoke	
Raucher_noun	StartingCategories									CATEGORY|tobacco|smoke	
rauchig_noun	StartingCategories									CATEGORY|tobacco|smoke	
Band_noun	StartingCategories									CATEGORY|cleaning|medicinal	
bleichen_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Reiniger_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Reinigung_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Kleider_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Eau_de_Cologne_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Zahnarzt_noun	StartingCategories									CATEGORY|cleaning|medicinal	
kleben_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Heroin_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Bügeln_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Unterhose_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Wäsche_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Mottenkugel_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Harz_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Lösungsmittel_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Sprühfarbe_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Sulfid_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Unterwäsche_noun	StartingCategories									CATEGORY|cleaning|medicinal	
Latex_noun	StartingCategories									CATEGORY|synthetic	
Leder_noun	StartingCategories									CATEGORY|synthetic	
Gummi_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Wildleder_noun	StartingCategories									CATEGORY|synthetic	
Reifen_noun	StartingCategories									CATEGORY|synthetic	
Behälter_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Leiche_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Hundescheiße_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Kot_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Furz_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Müll_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Müllwagen_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Abfall_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Dünger_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Düngemittel_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
pinkeln_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Piss_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
öffentliche_Toilette_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
verdorbenes_Obst_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
faule_Socken_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Scheisse_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
sauer_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Toilette_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Urinal_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
erbrechen_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
kotzen_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
übergeben_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Kotze_noun	StartingCategories									CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Scheune_noun	StartingCategories									CATEGORY|animal|people	
Beagle_noun	StartingCategories									CATEGORY|animal|people	
Körper_noun	StartingCategories									CATEGORY|animal|people	
Stier_noun	StartingCategories									CATEGORY|animal|people	
Hirsch_noun	StartingCategories									CATEGORY|animal|people	
dreckige_Kleidung_noun	StartingCategories									CATEGORY|animal|people	
Hund_noun	StartingCategories									CATEGORY|animal|people	
katzenartig_noun	StartingCategories									CATEGORY|animal|people	
frische_Luft_noun	StartingCategories									CATEGORY|animal|people	
Frosch_noun	StartingCategories									CATEGORY|animal|people	
Herde_noun	StartingCategories									CATEGORY|animal|people	
Pferd_noun	StartingCategories									CATEGORY|animal|people	
Schlamm_noun	StartingCategories									CATEGORY|animal|people	
Ozelot_noun	StartingCategories									CATEGORY|animal|people	
Paraffin_noun	StartingCategories									CATEGORY|animal|people	
Nagetier_noun	StartingCategories									CATEGORY|animal|people	
Stinktier_noun	StartingCategories									CATEGORY|animal|people	
Schweiß_noun	StartingCategories									CATEGORY|animal|people	
Vetiver_noun	StartingCategories									CATEGORY|animal|people	
Wolf_noun	StartingCategories									CATEGORY|animal|people	
Zoo_noun	StartingCategories									CATEGORY|animal|people	
Bulle_noun	StartingCategories									CATEGORY|animal|people	
Katze_noun	StartingCategories									CATEGORY|animal|people	
Bernstein_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
blühen_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Blühen_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Blüte_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Strauß_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Zedernholz_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Chrysantheme_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Lehm_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Nadelbaum_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Narzisse_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
trockene_Blumen_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
trockenes_Gras_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Eukalyptus_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Blumengeschäft_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Ziege_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Kraut_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Efeu_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Jasmin_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Lavendel_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Rasen_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Blätter_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Lilie_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Magnolie_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
medizinisch_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
feucht_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Moschus_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
altes_Holz_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Parfüm_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Kiefer_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Pinie_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Topf_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Potpourri_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
pudrig_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Rosmarin_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Salbei_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Sandelholz_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Seetang_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Stein_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Bergahorn_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Tulpe_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
violett_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
nasses_Blatt_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Holz_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Wälder_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
Blütenpracht_noun	StartingCategories									CATEGORY|nature_flowers|plant|tree|soil	
armoatisch_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
köstlich_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
zauberhaft_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
aromatisch_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
blumig_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
fruchtig_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
moschusartig_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
muffelig_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
muffig_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
schmackhaft_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
lecker_adj	StartingCategories										CATEGORY|Fragrant|fruity|floral
kampferhaltig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
Jahrhunderte_alt_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
feuchtig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
ungesund_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
staubig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
erdig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
regnerisch_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
harzig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
Feuchtigkeit_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
moosig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
grasig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
Kräuter_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
feucht_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
abgestanden_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
untersaisonal_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
holzig_adj	StartingCategories										CATEGORY|woody/earthy/mouldy
alkoholisch_adj	StartingCategories										CATEGORY|chemical|hydro-carbons|synthetic
alkalisch_adj	StartingCategories										CATEGORY|chemical|hydro-carbons|synthetic
antiseptisch_adj	StartingCategories										CATEGORY|chemical|hydro-carbons|synthetic
chemisch_adj	StartingCategories										CATEGORY|chemical|hydro-carbons|synthetic
medizinisch_adj	StartingCategories										CATEGORY|chemical|hydro-carbons|synthetic
salzig_adj	StartingCategories										CATEGORY|sweet|spicy
erfrischend_adj	StartingCategories										CATEGORY|fresh
Frische_adj	StartingCategories										CATEGORY|fresh
Minze_adj	StartingCategories										CATEGORY|fresh
karamellisiert_adj	StartingCategories										CATEGORY|sweet|spicy
süßlich_adj	StartingCategories										CATEGORY|sweet|spicy
pikant_adj	StartingCategories										CATEGORY|sweet|spicy
Saccharin_adj	StartingCategories										CATEGORY|sweet|spicy
herzhaft_adj	StartingCategories										CATEGORY|sweet|spicy
halbsüß_adj	StartingCategories										CATEGORY|sweet|spicy
pfeffrig_adj	StartingCategories										CATEGORY|sweet|spicy
Würze_adj	StartingCategories										CATEGORY|sweet|spicy
würzig_adj	StartingCategories										CATEGORY|sweet|spicy
zuckerhaltig_adj	StartingCategories										CATEGORY|sweet|spicy
süß_adj	StartingCategories										CATEGORY|sweet|spicy
Süße_adj	StartingCategories										CATEGORY|sweet|spicy
süß_riechend_adj	StartingCategories										CATEGORY|sweet|spicy
sirupartig_adj	StartingCategories										CATEGORY|sweet|spicy
Zitronen_adj	StartingCategories										CATEGORY|sweet|spicy
herbsüß_adj	StartingCategories										CATEGORY|sweet|spicy
verbrannt_adj	StartingCategories										CATEGORY|smoky|toasted|burnt|fatty
käsig_adj	StartingCategories										CATEGORY|smoky|toasted|burnt|fatty
fettig_adj	StartingCategories										CATEGORY|smoky|toasted|burnt|fatty
rauchig_adj	StartingCategories										CATEGORY|smoky|toasted|burnt|fatty
nussig_adj	StartingCategories										CATEGORY|smoky|toasted|burnt|fatty
fischig_adj	StartingCategories										CATEGORY|decayed
faul_adj	StartingCategories										CATEGORY|decayed
faulig_adj	StartingCategories										CATEGORY|decayed
ranzig_adj	StartingCategories										CATEGORY|decayed
verfault_adj	StartingCategories										CATEGORY|decayed
Knoblauch_adj	StartingCategories										CATEGORY|decayed
stagniert_adj	StartingCategories										CATEGORY|decayed
sauer_adj	StartingCategories										CATEGORY|pungent
herb_adj	StartingCategories										CATEGORY|pungent
bittersüß_adj	StartingCategories										CATEGORY|pungent
Kot_adj	StartingCategories										CATEGORY|pungent
beißend_adj	StartingCategories										CATEGORY|pungent
verschwitzt_adj	StartingCategories										CATEGORY|pungent
übel_riechend_adj	StartingCategories										CATEGORY|pungent
