CATEGORY|Fragrant|fruity|floral, armoatisch, köstlich, zauberhaft, aromatisch, blumig, duftend, fruchtig, moschusartig, muffelig, muffig, schmackhaft, lecker
CATEGORY|woody/earthy/mouldy, kampferhaltig, Jahrhunderte alt, feuchtig, ungesund, staubig, erdig, regnerisch, harzig, Feuchtigkeit, moosig, grasig, Kräuter, feucht, abgestanden, untersaisonal, holzig
CATEGORY|chemical|hydro-carbons|synthetic, alkoholisch, alkalisch, antiseptisch, chemisch, medizinisch
CATEGORY|fresh|cool, salzig, erfrischend, frisch, Frische, Minze
CATEGORY|sweet|spicy, karamellisiert, süßlich, pikant, Saccharin, salzig, herzhaft, halbsüß, pfeffrig, Würze, würzig, zuckerhaltig, süß, Süße, süß riechend, sirupartig, scharf, Zitronen, herbsüß
CATEGORY|smoky|toasted|burnt|fatty, brennend, verbrannt, käsig, fettig, rauchig, nussig
CATEGORY|decayed, fischig, faul, faulig, ranzig, verfault, Knoblauch, stagniert
CATEGORY|pungent, bitter, sauer, scharf, herb, bittersüß, stinkend, Kot, stechend, beißend, verschwitzt, übel riechend
