word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
kretati	cooc		-	-	-	-	-	-	-
kretnja	cooc		-	-	-	-	-	-	-
krhek	cooc		-	-	-	-	-	-	-
kri	cooc		-	-	-	-	-	-	-
krik	cooc		-	-	-	-	-	-	-
krilec	cooc		-	-	-	-	-	-	-
krilo	cooc		-	-	-	-	-	-	-
krinka	cooc		-	-	-	-	-	-	-
kristal	cooc		-	-	-	-	-	-	-
kristalast	cooc		-	-	-	-	-	-	-
kristjan	cooc		-	-	-	-	-	-	-
kristov	cooc		-	-	-	-	-	-	-
kristus	cooc		-	-	-	-	-	-	-
kristusov	cooc		-	-	-	-	-	-	-
kriti	cooc		-	-	-	-	-	-	-
kritika	cooc		-	-	-	-	-	-	-
kritikovati	cooc		-	-	-	-	-	-	-
kriv	cooc		-	-	-	-	-	-	-
krivda	cooc		-	-	-	-	-	-	-
krivec	cooc		-	-	-	-	-	-	-
krivica	cooc		-	-	-	-	-	-	-
krivičnika	cooc		-	-	-	-	-	-	-
krivoverec	cooc		-	-	-	-	-	-	-
krivoverski	cooc		-	-	-	-	-	-	-
krič	cooc		-	-	-	-	-	-	-
kričati	cooc		-	-	-	-	-	-	-
križ	cooc		-	-	-	-	-	-	-
križan	cooc		-	-	-	-	-	-	-
križec	cooc		-	-	-	-	-	-	-
krka	cooc		-	-	-	-	-	-	-
krma	cooc		-	-	-	-	-	-	-
krmilo	cooc		-	-	-	-	-	-	-
krog	cooc		-	-	-	-	-	-	-
krogla	cooc		-	-	-	-	-	-	-
krohot	cooc		-	-	-	-	-	-	-
krojač	cooc		-	-	-	-	-	-	-
krojačka	cooc		-	-	-	-	-	-	-
krokarjev	cooc		-	-	-	-	-	-	-
krompir	cooc		-	-	-	-	-	-	-
krompirjev	cooc		-	-	-	-	-	-	-
krona	cooc		-	-	-	-	-	-	-
kronos	cooc		-	-	-	-	-	-	-
krop	cooc		-	-	-	-	-	-	-
kropiti	cooc		-	-	-	-	-	-	-
krotek	cooc		-	-	-	-	-	-	-
krotiti	cooc		-	-	-	-	-	-	-
krotkost	cooc		-	-	-	-	-	-	-
krov	cooc		-	-	-	-	-	-	-
krožiti	cooc		-	-	-	-	-	-	-
krožnik	cooc		-	-	-	-	-	-	-
krpa	cooc		-	-	-	-	-	-	-
krst	cooc		-	-	-	-	-	-	-
krstiti	cooc		-	-	-	-	-	-	-
krt	cooc		-	-	-	-	-	-	-
krtača	cooc		-	-	-	-	-	-	-
krtica	cooc		-	-	-	-	-	-	-
kruh	cooc		-	-	-	-	-	-	-
kruhek	cooc		-	-	-	-	-	-	-
kruhov	cooc		-	-	-	-	-	-	-
krut	cooc		-	-	-	-	-	-	-
krutost	cooc		-	-	-	-	-	-	-
krvav	cooc		-	-	-	-	-	-	-
krvništvo	cooc		-	-	-	-	-	-	-
krvoločen	cooc		-	-	-	-	-	-	-
krčevit	cooc		-	-	-	-	-	-	-
krčma	cooc		-	-	-	-	-	-	-
krčmar	cooc		-	-	-	-	-	-	-
krčmarica	cooc		-	-	-	-	-	-	-
kršen	cooc		-	-	-	-	-	-	-
krščanski	cooc		-	-	-	-	-	-	-
krščanstvo	cooc		-	-	-	-	-	-	-
kržan	cooc		-	-	-	-	-	-	-
kržanov	cooc		-	-	-	-	-	-	-
kržinar	cooc		-	-	-	-	-	-	-
ksati	cooc		-	-	-	-	-	-	-
kuba	cooc		-	-	-	-	-	-	-
kuga	cooc		-	-	-	-	-	-	-
kuha	cooc		-	-	-	-	-	-	-
kuhan	cooc		-	-	-	-	-	-	-
kuhanje	cooc		-	-	-	-	-	-	-
kuhar	cooc		-	-	-	-	-	-	-
kuharica	cooc		-	-	-	-	-	-	-
kuhati	cooc		-	-	-	-	-	-	-
kuhinja	cooc		-	-	-	-	-	-	-
kuhinjski	cooc		-	-	-	-	-	-	-
kuk	cooc		-	-	-	-	-	-	-
kultura	cooc		-	-	-	-	-	-	-
kumin	cooc		-	-	-	-	-	-	-
kumis	cooc		-	-	-	-	-	-	-
kunec	cooc		-	-	-	-	-	-	-
kup	cooc		-	-	-	-	-	-	-
kupa	cooc		-	-	-	-	-	-	-
kupica	cooc		-	-	-	-	-	-	-
kupiti	cooc		-	-	-	-	-	-	-
kupola	cooc		-	-	-	-	-	-	-
kupovalec	cooc		-	-	-	-	-	-	-
kupček	cooc		-	-	-	-	-	-	-
kupčija	cooc		-	-	-	-	-	-	-
kupčijski	cooc		-	-	-	-	-	-	-
kur	cooc		-	-	-	-	-	-	-
kura	cooc		-	-	-	-	-	-	-
kurent	cooc		-	-	-	-	-	-	-
kuretina	cooc		-	-	-	-	-	-	-
kuriti	cooc		-	-	-	-	-	-	-
kurnik	cooc		-	-	-	-	-	-	-
kuster	cooc		-	-	-	-	-	-	-
kut	cooc		-	-	-	-	-	-	-
kuševati	cooc		-	-	-	-	-	-	-
kušniti	cooc		-	-	-	-	-	-	-
kuštrava	cooc		-	-	-	-	-	-	-
kužen	cooc		-	-	-	-	-	-	-
kužljiv	cooc		-	-	-	-	-	-	-
kvak	cooc		-	-	-	-	-	-	-
kvanta	cooc		-	-	-	-	-	-	-
kvara	cooc		-	-	-	-	-	-	-
kvariti	cooc		-	-	-	-	-	-	-
kvart	cooc		-	-	-	-	-	-	-
kvišku	cooc		-	-	-	-	-	-	-
la	cooc		-	-	-	-	-	-	-
labores	cooc		-	-	-	-	-	-	-
lactuca	cooc		-	-	-	-	-	-	-
ladislavov	cooc		-	-	-	-	-	-	-
ladja	cooc		-	-	-	-	-	-	-
ladjica	cooc		-	-	-	-	-	-	-
lady	cooc		-	-	-	-	-	-	-
lagati	cooc		-	-	-	-	-	-	-
lah	cooc		-	-	-	-	-	-	-
lahek	cooc		-	-	-	-	-	-	-
lahen	cooc		-	-	-	-	-	-	-
lahkomiselnost	cooc		-	-	-	-	-	-	-
lahkota	cooc		-	-	-	-	-	-	-
lahon	cooc		-	-	-	-	-	-	-
lajati	cooc		-	-	-	-	-	-	-
laka	cooc		-	-	-	-	-	-	-
lakomnik	cooc		-	-	-	-	-	-	-
lakomnost	cooc		-	-	-	-	-	-	-
lakota	cooc		-	-	-	-	-	-	-
lambergar	cooc		-	-	-	-	-	-	-
lan	cooc		-	-	-	-	-	-	-
laporat	cooc		-	-	-	-	-	-	-
las	cooc		-	-	-	-	-	-	-
laska	cooc		-	-	-	-	-	-	-
laskanje	cooc		-	-	-	-	-	-	-
laskav	cooc		-	-	-	-	-	-	-
lastan	cooc		-	-	-	-	-	-	-
lasten	cooc		-	-	-	-	-	-	-
lastnik	cooc		-	-	-	-	-	-	-
lastnikov	cooc		-	-	-	-	-	-	-
lastnost	cooc		-	-	-	-	-	-	-
latinski	cooc		-	-	-	-	-	-	-
latinščina	cooc		-	-	-	-	-	-	-
latja	cooc		-	-	-	-	-	-	-
lav	cooc		-	-	-	-	-	-	-
lavrencija	cooc		-	-	-	-	-	-	-
laws	cooc		-	-	-	-	-	-	-
laz	cooc		-	-	-	-	-	-	-
lazar	cooc		-	-	-	-	-	-	-
laziti	cooc		-	-	-	-	-	-	-
lačen	cooc		-	-	-	-	-	-	-
laški	cooc		-	-	-	-	-	-	-
laž	cooc		-	-	-	-	-	-	-
lažen	cooc		-	-	-	-	-	-	-
lažnik	cooc		-	-	-	-	-	-	-
le	cooc		-	-	-	-	-	-	-
led	cooc		-	-	-	-	-	-	-
leden	cooc		-	-	-	-	-	-	-
ledin	cooc		-	-	-	-	-	-	-
lega	cooc		-	-	-	-	-	-	-
legak	cooc		-	-	-	-	-	-	-
legat	cooc		-	-	-	-	-	-	-
leglo	cooc		-	-	-	-	-	-	-
lehek	cooc		-	-	-	-	-	-	-
lejdenskej	cooc		-	-	-	-	-	-	-
lekarniški	cooc		-	-	-	-	-	-	-
lenart	cooc		-	-	-	-	-	-	-
lenkovič	cooc		-	-	-	-	-	-	-
lenoba	cooc		-	-	-	-	-	-	-
lenuh	cooc		-	-	-	-	-	-	-
lenuhovanje	cooc		-	-	-	-	-	-	-
leon	cooc		-	-	-	-	-	-	-
leonorina	cooc		-	-	-	-	-	-	-
lep	cooc		-	-	-	-	-	-	-
lepodišeč	cooc		-	-	-	-	-	-	-
lepota	cooc		-	-	-	-	-	-	-
lepoten	cooc		-	-	-	-	-	-	-
lepotica	cooc		-	-	-	-	-	-	-
lepšati	cooc		-	-	-	-	-	-	-
les	cooc		-	-	-	-	-	-	-
lesar	cooc		-	-	-	-	-	-	-
lesen	cooc		-	-	-	-	-	-	-
lesketajoč	cooc		-	-	-	-	-	-	-
lesketati	cooc		-	-	-	-	-	-	-
lesnik	cooc		-	-	-	-	-	-	-
lesovje	cooc		-	-	-	-	-	-	-
lesti	cooc		-	-	-	-	-	-	-
let	cooc		-	-	-	-	-	-	-
letalo	cooc		-	-	-	-	-	-	-
letanje	cooc		-	-	-	-	-	-	-
letati	cooc		-	-	-	-	-	-	-
leten	cooc		-	-	-	-	-	-	-
leteti	cooc		-	-	-	-	-	-	-
letina	cooc		-	-	-	-	-	-	-
letnica	cooc		-	-	-	-	-	-	-
leto	cooc		-	-	-	-	-	-	-
letos	cooc		-	-	-	-	-	-	-
letovišče	cooc		-	-	-	-	-	-	-
levi	cooc		-	-	-	-	-	-	-
levica	cooc		-	-	-	-	-	-	-
levstika	cooc		-	-	-	-	-	-	-
leči	cooc		-	-	-	-	-	-	-
leša	cooc		-	-	-	-	-	-	-
lešnik	cooc		-	-	-	-	-	-	-
ležati	cooc		-	-	-	-	-	-	-
ležeč	cooc		-	-	-	-	-	-	-
ležišče	cooc		-	-	-	-	-	-	-
ležnik	cooc		-	-	-	-	-	-	-
libanonski	cooc		-	-	-	-	-	-	-
libek	cooc		-	-	-	-	-	-	-
liber	cooc		-	-	-	-	-	-	-
libera	cooc		-	-	-	-	-	-	-
liberalen	cooc		-	-	-	-	-	-	-
liberalizem	cooc		-	-	-	-	-	-	-
liburnija	cooc		-	-	-	-	-	-	-
lice	cooc		-	-	-	-	-	-	-
licemerstvo	cooc		-	-	-	-	-	-	-
lichtenberg	cooc		-	-	-	-	-	-	-
lieven	cooc		-	-	-	-	-	-	-
lijanin	cooc		-	-	-	-	-	-	-
lijanina	cooc		-	-	-	-	-	-	-
lik	cooc		-	-	-	-	-	-	-
likanje	cooc		-	-	-	-	-	-	-
lilija	cooc		-	-	-	-	-	-	-
lilje	cooc		-	-	-	-	-	-	-
limbarski	cooc		-	-	-	-	-	-	-
limona	cooc		-	-	-	-	-	-	-
limonada	cooc		-	-	-	-	-	-	-
limonov	cooc		-	-	-	-	-	-	-
lina	cooc		-	-	-	-	-	-	-
linarjev	cooc		-	-	-	-	-	-	-
lipa	cooc		-	-	-	-	-	-	-
lipov	cooc		-	-	-	-	-	-	-
lisa	cooc		-	-	-	-	-	-	-
lisica	cooc		-	-	-	-	-	-	-
liska	cooc		-	-	-	-	-	-	-
list	cooc		-	-	-	-	-	-	-
lista	cooc		-	-	-	-	-	-	-
listina	cooc		-	-	-	-	-	-	-
listič	cooc		-	-	-	-	-	-	-
listje	cooc		-	-	-	-	-	-	-
listnica	cooc		-	-	-	-	-	-	-
listnjak	cooc		-	-	-	-	-	-	-
liti	cooc		-	-	-	-	-	-	-
livada	cooc		-	-	-	-	-	-	-
ličece	cooc		-	-	-	-	-	-	-
ličen	cooc		-	-	-	-	-	-	-
lišp	cooc		-	-	-	-	-	-	-
liže	cooc		-	-	-	-	-	-	-
ljub	cooc		-	-	-	-	-	-	-
ljubek	cooc		-	-	-	-	-	-	-
ljubezen	cooc		-	-	-	-	-	-	-
ljubezenski	cooc		-	-	-	-	-	-	-
ljubezniv	cooc		-	-	-	-	-	-	-
ljubeznivost	cooc		-	-	-	-	-	-	-
ljubeznjivost	cooc		-	-	-	-	-	-	-
ljubeč	cooc		-	-	-	-	-	-	-
ljubica	cooc		-	-	-	-	-	-	-
ljubiti	cooc		-	-	-	-	-	-	-
ljubljana	cooc		-	-	-	-	-	-	-
ljubljanica	cooc		-	-	-	-	-	-	-
ljubljanski	cooc		-	-	-	-	-	-	-
ljubljen	cooc		-	-	-	-	-	-	-
ljubljenka	cooc		-	-	-	-	-	-	-
ljubosumnost	cooc		-	-	-	-	-	-	-
ljudski	cooc		-	-	-	-	-	-	-
ljudstvo	cooc		-	-	-	-	-	-	-
lobanja	cooc		-	-	-	-	-	-	-
log	cooc		-	-	-	-	-	-	-
logarica	cooc		-	-	-	-	-	-	-
logičen	cooc		-	-	-	-	-	-	-
logiški	cooc		-	-	-	-	-	-	-
lohengrin	cooc		-	-	-	-	-	-	-
lohengrina	cooc		-	-	-	-	-	-	-
lojz	cooc		-	-	-	-	-	-	-
lokav	cooc		-	-	-	-	-	-	-
lokomotiv	cooc		-	-	-	-	-	-	-
lokrum	cooc		-	-	-	-	-	-	-
lom	cooc		-	-	-	-	-	-	-
lonec	cooc		-	-	-	-	-	-	-
lonček	cooc		-	-	-	-	-	-	-
lončen	cooc		-	-	-	-	-	-	-
lopa	cooc		-	-	-	-	-	-	-
loputati	cooc		-	-	-	-	-	-	-
lorber	cooc		-	-	-	-	-	-	-
lotar	cooc		-	-	-	-	-	-	-
loternik	cooc		-	-	-	-	-	-	-
lotevati	cooc		-	-	-	-	-	-	-
lotiti	cooc		-	-	-	-	-	-	-
louis	cooc		-	-	-	-	-	-	-
lov	cooc		-	-	-	-	-	-	-
lovec	cooc		-	-	-	-	-	-	-
lover	cooc		-	-	-	-	-	-	-
lovra	cooc		-	-	-	-	-	-	-
lovski	cooc		-	-	-	-	-	-	-
loč	cooc		-	-	-	-	-	-	-
ločen	cooc		-	-	-	-	-	-	-
ločik	cooc		-	-	-	-	-	-	-
ločilo	cooc		-	-	-	-	-	-	-
ločiti	cooc		-	-	-	-	-	-	-
loški	cooc		-	-	-	-	-	-	-
lubje	cooc		-	-	-	-	-	-	-
luca	cooc		-	-	-	-	-	-	-
lucifer	cooc		-	-	-	-	-	-	-
lucija	cooc		-	-	-	-	-	-	-
luft	cooc		-	-	-	-	-	-	-
luga	cooc		-	-	-	-	-	-	-
lujiza	cooc		-	-	-	-	-	-	-
luk	cooc		-	-	-	-	-	-	-
lukman	cooc		-	-	-	-	-	-	-
luknja	cooc		-	-	-	-	-	-	-
luknjica	cooc		-	-	-	-	-	-	-
luna	cooc		-	-	-	-	-	-	-
lunin	cooc		-	-	-	-	-	-	-
lupa	cooc		-	-	-	-	-	-	-
lupina	cooc		-	-	-	-	-	-	-
luskinast	cooc		-	-	-	-	-	-	-
lustgas	cooc		-	-	-	-	-	-	-
luteranski	cooc		-	-	-	-	-	-	-
luti	cooc		-	-	-	-	-	-	-
luč	cooc		-	-	-	-	-	-	-
lučka	cooc		-	-	-	-	-	-	-
luža	cooc		-	-	-	-	-	-	-
lužica	cooc		-	-	-	-	-	-	-
lužnina	cooc		-	-	-	-	-	-	-
m	cooc		-	-	-	-	-	-	-
madež	cooc		-	-	-	-	-	-	-
magajna	cooc		-	-	-	-	-	-	-
magdina	cooc		-	-	-	-	-	-	-
magister	cooc		-	-	-	-	-	-	-
magistrat	cooc		-	-	-	-	-	-	-
mah	cooc		-	-	-	-	-	-	-
mahniti	cooc		-	-	-	-	-	-	-
mahovje	cooc		-	-	-	-	-	-	-
mainengo	cooc		-	-	-	-	-	-	-
maire	cooc		-	-	-	-	-	-	-
maj	cooc		-	-	-	-	-	-	-
majaron	cooc		-	-	-	-	-	-	-
majati	cooc		-	-	-	-	-	-	-
majev	cooc		-	-	-	-	-	-	-
majhen	cooc		-	-	-	-	-	-	-
majnik	cooc		-	-	-	-	-	-	-
majolik	cooc		-	-	-	-	-	-	-
major	cooc		-	-	-	-	-	-	-
majčken	cooc		-	-	-	-	-	-	-
mak	cooc		-	-	-	-	-	-	-
maka	cooc		-	-	-	-	-	-	-
maksiminjan	cooc		-	-	-	-	-	-	-
malce	cooc		-	-	-	-	-	-	-
malefieus	cooc		-	-	-	-	-	-	-
malenkost	cooc		-	-	-	-	-	-	-
malenkosten	cooc		-	-	-	-	-	-	-
mali	cooc		-	-	-	-	-	-	-
malica	cooc		-	-	-	-	-	-	-
malik	cooc		-	-	-	-	-	-	-
malin	cooc		-	-	-	-	-	-	-
malina	cooc		-	-	-	-	-	-	-
malka	cooc		-	-	-	-	-	-	-
malodušen	cooc		-	-	-	-	-	-	-
malodušnost	cooc		-	-	-	-	-	-	-
malokdaj	cooc		-	-	-	-	-	-	-
malokdo	cooc		-	-	-	-	-	-	-
malokje	cooc		-	-	-	-	-	-	-
malokrat	cooc		-	-	-	-	-	-	-
malomaren	cooc		-	-	-	-	-	-	-
malone	cooc		-	-	-	-	-	-	-
malopriden	cooc		-	-	-	-	-	-	-
malovreden	cooc		-	-	-	-	-	-	-
malvina	cooc		-	-	-	-	-	-	-
mama	cooc		-	-	-	-	-	-	-
mameč	cooc		-	-	-	-	-	-	-
mamilo	cooc		-	-	-	-	-	-	-
mamiti	cooc		-	-	-	-	-	-	-
mamljiv	cooc		-	-	-	-	-	-	-
mana	cooc		-	-	-	-	-	-	-
mandelj	cooc		-	-	-	-	-	-	-
mandeljnast	cooc		-	-	-	-	-	-	-
manica	cooc		-	-	-	-	-	-	-
manj	cooc		-	-	-	-	-	-	-
manjkati	cooc		-	-	-	-	-	-	-
manjšati	cooc		-	-	-	-	-	-	-
manschenillenbaum	cooc		-	-	-	-	-	-	-
manuum	cooc		-	-	-	-	-	-	-
manšeti	cooc		-	-	-	-	-	-	-
mar	cooc		-	-	-	-	-	-	-
mara	cooc		-	-	-	-	-	-	-
marati	cooc		-	-	-	-	-	-	-
marec	cooc		-	-	-	-	-	-	-
marija	cooc		-	-	-	-	-	-	-
marijin	cooc		-	-	-	-	-	-	-
marina	cooc		-	-	-	-	-	-	-
marjeta	cooc		-	-	-	-	-	-	-
marjetica	cooc		-	-	-	-	-	-	-
marjetičin	cooc		-	-	-	-	-	-	-
marka	cooc		-	-	-	-	-	-	-
markiz	cooc		-	-	-	-	-	-	-
markov	cooc		-	-	-	-	-	-	-
marmonta	cooc		-	-	-	-	-	-	-
marmor	cooc		-	-	-	-	-	-	-
marogast	cooc		-	-	-	-	-	-	-
mars	cooc		-	-	-	-	-	-	-
marsikaj	cooc		-	-	-	-	-	-	-
marsikak	cooc		-	-	-	-	-	-	-
marsikateri	cooc		-	-	-	-	-	-	-
marsikdaj	cooc		-	-	-	-	-	-	-
marsikdo	cooc		-	-	-	-	-	-	-
marskater	cooc		-	-	-	-	-	-	-
martagon	cooc		-	-	-	-	-	-	-
martin	cooc		-	-	-	-	-	-	-
martinus	cooc		-	-	-	-	-	-	-
marton	cooc		-	-	-	-	-	-	-
maruša	cooc		-	-	-	-	-	-	-
marušica	cooc		-	-	-	-	-	-	-
maruška	cooc		-	-	-	-	-	-	-
marveč	cooc		-	-	-	-	-	-	-
maršal	cooc		-	-	-	-	-	-	-
marširati	cooc		-	-	-	-	-	-	-
masa	cooc		-	-	-	-	-	-	-
masiven	cooc		-	-	-	-	-	-	-
maska	cooc		-	-	-	-	-	-	-
maslen	cooc		-	-	-	-	-	-	-
maslo	cooc		-	-	-	-	-	-	-
mast	cooc		-	-	-	-	-	-	-
masten	cooc		-	-	-	-	-	-	-
mat	cooc		-	-	-	-	-	-	-
materija	cooc		-	-	-	-	-	-	-
materijalen	cooc		-	-	-	-	-	-	-
materin	cooc		-	-	-	-	-	-	-
matevž	cooc		-	-	-	-	-	-	-
mati	cooc		-	-	-	-	-	-	-
matič	cooc		-	-	-	-	-	-	-
matjaž	cooc		-	-	-	-	-	-	-
matura	cooc		-	-	-	-	-	-	-
mazanje	cooc		-	-	-	-	-	-	-
mazilo	cooc		-	-	-	-	-	-	-
maček	cooc		-	-	-	-	-	-	-
mačji	cooc		-	-	-	-	-	-	-
mačka	cooc		-	-	-	-	-	-	-
maša	cooc		-	-	-	-	-	-	-
mašnik	cooc		-	-	-	-	-	-	-
maščevalen	cooc		-	-	-	-	-	-	-
maščevalnost	cooc		-	-	-	-	-	-	-
maščevanje	cooc		-	-	-	-	-	-	-
maščevati	cooc		-	-	-	-	-	-	-
maščoba	cooc		-	-	-	-	-	-	-
maža	cooc		-	-	-	-	-	-	-
med	cooc		-	-	-	-	-	-	-
medel	cooc		-	-	-	-	-	-	-
meden	cooc		-	-	-	-	-	-	-
medenina	cooc		-	-	-	-	-	-	-
medica	cooc		-	-	-	-	-	-	-
medicina	cooc		-	-	-	-	-	-	-
medje	cooc		-	-	-	-	-	-	-
mednje	cooc		-	-	-	-	-	-	-
medovina	cooc		-	-	-	-	-	-	-
medsebojen	cooc		-	-	-	-	-	-	-
medtem	cooc		-	-	-	-	-	-	-
medved	cooc		-	-	-	-	-	-	-
megla	cooc		-	-	-	-	-	-	-
meglen	cooc		-	-	-	-	-	-	-
meglica	cooc		-	-	-	-	-	-	-
meh	cooc		-	-	-	-	-	-	-
mehek	cooc		-	-	-	-	-	-	-
mehkoba	cooc		-	-	-	-	-	-	-
mehur	cooc		-	-	-	-	-	-	-
mehurec	cooc		-	-	-	-	-	-	-
mehurčast	cooc		-	-	-	-	-	-	-
mehurček	cooc		-	-	-	-	-	-	-
meja	cooc		-	-	-	-	-	-	-
mejiti	cooc		-	-	-	-	-	-	-
mejnik	cooc		-	-	-	-	-	-	-
mekinda	cooc		-	-	-	-	-	-	-
mekinjski	cooc		-	-	-	-	-	-	-
melisa	cooc		-	-	-	-	-	-	-
melitotus	cooc		-	-	-	-	-	-	-
melodija	cooc		-	-	-	-	-	-	-
melodiozen	cooc		-	-	-	-	-	-	-
mencati	cooc		-	-	-	-	-	-	-
menda	cooc		-	-	-	-	-	-	-
menek	cooc		-	-	-	-	-	-	-
meniti	cooc		-	-	-	-	-	-	-
meniški	cooc		-	-	-	-	-	-	-
menjavati	cooc		-	-	-	-	-	-	-
menjevati	cooc		-	-	-	-	-	-	-
menljiv	cooc		-	-	-	-	-	-	-
mera	cooc		-	-	-	-	-	-	-
merica	cooc		-	-	-	-	-	-	-
merilo	cooc		-	-	-	-	-	-	-
meriti	cooc		-	-	-	-	-	-	-
merjasec	cooc		-	-	-	-	-	-	-
merkati	cooc		-	-	-	-	-	-	-
mesar	cooc		-	-	-	-	-	-	-
mesarstvo	cooc		-	-	-	-	-	-	-
mesec	cooc		-	-	-	-	-	-	-
mesen	cooc		-	-	-	-	-	-	-
mesečen	cooc		-	-	-	-	-	-	-
mesečina	cooc		-	-	-	-	-	-	-
mesnina	cooc		-	-	-	-	-	-	-
meso	cooc		-	-	-	-	-	-	-
mestece	cooc		-	-	-	-	-	-	-
mesten	cooc		-	-	-	-	-	-	-
mesto	cooc		-	-	-	-	-	-	-
met	cooc		-	-	-	-	-	-	-
metati	cooc		-	-	-	-	-	-	-
meter	cooc		-	-	-	-	-	-	-
meti	cooc		-	-	-	-	-	-	-
metka	cooc		-	-	-	-	-	-	-
metla	cooc		-	-	-	-	-	-	-
metoda	cooc		-	-	-	-	-	-	-
metodina	cooc		-	-	-	-	-	-	-
metulja	cooc		-	-	-	-	-	-	-
metuljček	cooc		-	-	-	-	-	-	-
meč	cooc		-	-	-	-	-	-	-
mešalo	cooc		-	-	-	-	-	-	-
mešan	cooc		-	-	-	-	-	-	-
mešanica	cooc		-	-	-	-	-	-	-
mešati	cooc		-	-	-	-	-	-	-
mešetar	cooc		-	-	-	-	-	-	-
mešetarjev	cooc		-	-	-	-	-	-	-
mešiček	cooc		-	-	-	-	-	-	-
meščan	cooc		-	-	-	-	-	-	-
meščanstvo	cooc		-	-	-	-	-	-	-
mh	cooc		-	-	-	-	-	-	-
mica	cooc		-	-	-	-	-	-	-
migati	cooc		-	-	-	-	-	-	-
migljati	cooc		-	-	-	-	-	-	-
migniti	cooc		-	-	-	-	-	-	-
mignon	cooc		-	-	-	-	-	-	-
mih	cooc		-	-	-	-	-	-	-
mihael	cooc		-	-	-	-	-	-	-
mihajl	cooc		-	-	-	-	-	-	-
mihn	cooc		-	-	-	-	-	-	-
mihčev	cooc		-	-	-	-	-	-	-
mik	cooc		-	-	-	-	-	-	-
mikanje	cooc		-	-	-	-	-	-	-
mikati	cooc		-	-	-	-	-	-	-
miklov	cooc		-	-	-	-	-	-	-
mil	cooc		-	-	-	-	-	-	-
milan	cooc		-	-	-	-	-	-	-
milanec	cooc		-	-	-	-	-	-	-
milanov	cooc		-	-	-	-	-	-	-
milica	cooc		-	-	-	-	-	-	-
milijon	cooc		-	-	-	-	-	-	-
milja	cooc		-	-	-	-	-	-	-
milkin	cooc		-	-	-	-	-	-	-
miloba	cooc		-	-	-	-	-	-	-
miloben	cooc		-	-	-	-	-	-	-
milost	cooc		-	-	-	-	-	-	-
milosten	cooc		-	-	-	-	-	-	-
milostljiv	cooc		-	-	-	-	-	-	-
milovati	cooc		-	-	-	-	-	-	-
milozvočen	cooc		-	-	-	-	-	-	-
mimo	cooc		-	-	-	-	-	-	-
mimogrede	cooc		-	-	-	-	-	-	-
mina	cooc		-	-	-	-	-	-	-
minareta	cooc		-	-	-	-	-	-	-
mineral	cooc		-	-	-	-	-	-	-
minister	cooc		-	-	-	-	-	-	-
miniti	cooc		-	-	-	-	-	-	-
minka	cooc		-	-	-	-	-	-	-
minljiv	cooc		-	-	-	-	-	-	-
minljivost	cooc		-	-	-	-	-	-	-
minuta	cooc		-	-	-	-	-	-	-
mir	cooc		-	-	-	-	-	-	-
miren	cooc		-	-	-	-	-	-	-
mirka	cooc		-	-	-	-	-	-	-
mirneje	cooc		-	-	-	-	-	-	-
miroljuben	cooc		-	-	-	-	-	-	-
miroslav	cooc		-	-	-	-	-	-	-
mirovati	cooc		-	-	-	-	-	-	-
mirt	cooc		-	-	-	-	-	-	-
misel	cooc		-	-	-	-	-	-	-
misija	cooc		-	-	-	-	-	-	-
misijonar	cooc		-	-	-	-	-	-	-
misleč	cooc		-	-	-	-	-	-	-
misliti	cooc		-	-	-	-	-	-	-
mističen	cooc		-	-	-	-	-	-	-
mit	cooc		-	-	-	-	-	-	-
miza	cooc		-	-	-	-	-	-	-
mizica	cooc		-	-	-	-	-	-	-
mičen	cooc		-	-	-	-	-	-	-
mičnost	cooc		-	-	-	-	-	-	-
miš	cooc		-	-	-	-	-	-	-
mišica	cooc		-	-	-	-	-	-	-
mišičast	cooc		-	-	-	-	-	-	-
miški	cooc		-	-	-	-	-	-	-
mišljenje	cooc		-	-	-	-	-	-	-
mižati	cooc		-	-	-	-	-	-	-
mlad	cooc		-	-	-	-	-	-	-
mladenič	cooc		-	-	-	-	-	-	-
mladeničev	cooc		-	-	-	-	-	-	-
mladeniški	cooc		-	-	-	-	-	-	-
mladica	cooc		-	-	-	-	-	-	-
mladik	cooc		-	-	-	-	-	-	-
mladika	cooc		-	-	-	-	-	-	-
mladina	cooc		-	-	-	-	-	-	-
mladičev	cooc		-	-	-	-	-	-	-
mladoslovenec	cooc		-	-	-	-	-	-	-
mladost	cooc		-	-	-	-	-	-	-
mladosten	cooc		-	-	-	-	-	-	-
mlaka	cooc		-	-	-	-	-	-	-
mlakarica	cooc		-	-	-	-	-	-	-
mlakuža	cooc		-	-	-	-	-	-	-
mlačen	cooc		-	-	-	-	-	-	-
mlačnost	cooc		-	-	-	-	-	-	-
mleko	cooc		-	-	-	-	-	-	-
mleček	cooc		-	-	-	-	-	-	-
mlečen	cooc		-	-	-	-	-	-	-
mlin	cooc		-	-	-	-	-	-	-
mlinar	cooc		-	-	-	-	-	-	-
mlinarica	cooc		-	-	-	-	-	-	-
mlinec	cooc		-	-	-	-	-	-	-
mlinski	cooc		-	-	-	-	-	-	-
mnenje	cooc		-	-	-	-	-	-	-
mnog	cooc		-	-	-	-	-	-	-
mnogokrat	cooc		-	-	-	-	-	-	-
mnogovrsten	cooc		-	-	-	-	-	-	-
